candidate_id,block_id,x,y,h,right_endpoint,p_star,post_P0_flag,finite_zone_flag,E_theta,E_theta_sign,Q_R2Q,D_start,D_end,DeltaD,DeltaD_sign,Q_delta_D,bridge_excursion_raw,bridge_excursion_argmax,bridge_path_n_samples,Q_exc,Q_formula_sum,formula_residual,abs_formula_residual,positive_harmless_flag,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,primitive_available_flag,instrumentation_gap_flag
hexc_00373,374,30339893,30339892,1,30339893,30339893,False,True,16.22797400518101,positive,0.0584872273607094,-2827.828271259479,-2844.73289519966,-16.904623940180954,negative,0.05695568747510233,0.0,30339892,2,0.0,0.05695568747510233,0.0015315398856070722,0.0015315398856070722,True,False,False,False,True,False
hexc_00374,375,33866071,33866070,1,33866071,33866071,False,True,16.337924215703186,positive,0.0578606794756717,-3001.1506146471734,-3018.1651887978765,-17.014574150703083,negative,0.056601362188893646,0.0,33866070,2,0.0,0.056601362188893646,0.0012593172867780555,0.0012593172867780555,True,False,False,False,True,False
hexc_00375,376,15937,15936,1,15937,15937,False,True,8.676398728859631,positive,0.1034376505744083,-61.51748361399508,-70.8705322778547,-9.353048663859632,negative,0.09989084397905897,1.4210854715202004e-14,15937,2,1.5177236024125767e-16,0.09989084397905912,0.003546806595349186,0.003546806595349186,True,False,False,False,True,False
hexc_00376,377,187427707,187426768,939,187427707,187427707,False,True,-24.65274645334739,negative,0.0744485929586305,-6973.156389759036,-7694.512170917369,-721.3557811583332,negative,0.06487490651022147,79.62276008677782,187427058,38,0.007160848019296188,0.07203575452951766,0.002412838429112843,0.002412838429112843,False,False,False,False,True,False
hexc_00377,378,108563563,108563562,1,108563563,108563563,False,True,17.502846393512364,positive,0.054274460944475,-5415.195997014931,-5433.375493343443,-18.17949632851196,negative,0.05310125188344822,0.0,108563562,2,0.0,0.05310125188344822,0.0011732090610267823,0.0011732090610267823,True,False,False,False,True,False
hexc_00378,379,604681513,604678930,2583,604681513,604681513,True,False,-197.01518438104904,negative,0.1005708971627918,-12496.870222247828,-14352.27164916333,-1855.401426915501,negative,0.08929029430091015,54.9981240102843,604680994,39,0.0026467580587345788,0.09193705235964472,0.008633844803147078,0.008633844803147078,False,False,False,False,True,False
hexc_00379,380,3280747,3280746,1,3280747,3280747,False,True,14.00358169833306,positive,0.0681975726185681,-912.1546007156722,-926.8348323490052,-14.680231633333053,negative,0.06521432646842155,1.1368683772161603e-13,3280747,2,5.050336217792108e-16,0.06521432646842205,0.0029832461501460433,0.0029832461501460433,True,False,False,False,True,False
hexc_00380,381,22053061,22053060,1,22053061,22053061,False,True,15.908961971084082,positive,0.0603424434897043,-2384.148258981196,-2400.73387088728,-16.58561190608407,negative,0.058009297232501464,0.0,22053060,2,0.0,0.058009297232501464,0.0023331462572028366,0.0023331462572028366,True,False,False,False,True,False
hexc_00381,382,604365031,604363228,1803,604365031,604365031,True,False,-144.9856360139354,negative,0.0869939928500895,-12482.25168233056,-13769.832655665285,-1287.5809733347232,negative,0.07416990919884546,112.55675978502586,604364403,39,0.00648372787876027,0.08065363707760573,0.006340355772483777,0.006340355772483777,False,False,False,False,True,False
hexc_00382,383,31019393,31019392,1,31019393,31019393,False,True,16.250123147500577,positive,0.0578361073290868,-2926.3045070754947,-2943.231280157995,-16.926773082500404,negative,0.056883953472335484,0.0,31019392,2,0.0,0.056883953472335484,0.000952153856751313,0.000952153856751313,True,False,False,False,True,False
hexc_00383,384,30977831,30977830,1,30977831,30977831,False,True,16.248782377590423,positive,0.0578287310274751,-2961.880106149917,-2978.805538462508,-16.9254323125906,negative,0.056888290661737714,4.547473508864641e-13,30977831,2,1.5284572350710479e-15,0.05688829066173924,0.000940440365735859,0.000940440365735859,True,False,False,False,True,False
hexc_00384,385,7048859,7048858,1,7048859,7048859,False,True,14.76837631771867,positive,0.0650198321388196,-1338.1439254980028,-1353.5889517507214,-15.445026252718662,negative,0.06211760444233314,0.0,7048858,2,0.0,0.06211760444233314,0.002902227696486452,0.002902227696486452,True,False,False,False,True,False
hexc_00385,386,4995779,4995778,1,4995779,4995779,False,True,14.42410391386088,positive,0.0665766157119201,-1124.0119707389742,-1139.1127245878351,-15.100753848860904,negative,0.06347442033200343,0.0,4995778,2,0.0,0.06347442033200343,0.0031021953799166696,0.0031021953799166696,True,False,False,False,True,False
hexc_00386,387,12802553,12802552,1,12802553,12802553,False,True,15.365155162126715,positive,0.061787082836556,-1821.6032131323968,-1837.645018229524,-16.0418050971266,negative,0.05989809093946281,2.2737367544323206e-13,12802553,2,8.489848247425777e-16,0.059898090939463654,0.0018889918970923444,0.0018889918970923444,True,False,False,False,True,False
hexc_00387,388,30333337,30333336,1,30333337,30333337,False,True,16.22775789669213,positive,0.0585540342059468,-2813.876458713657,-2830.78086654535,-16.904407831692424,negative,0.05695638827243182,4.547473508864641e-13,30333337,2,1.5321901211109224e-15,0.05695638827243335,0.0015976459335134488,0.0015976459335134488,True,False,False,False,True,False
hexc_00388,389,12783647,12783646,1,12783647,12783647,False,True,15.363677333966155,positive,0.0620305679197299,-1818.1271710935123,-1834.1674983624785,-16.040327268966166,negative,0.05990339137828413,0.0,12783646,2,0.0,0.05990339137828413,0.0021271765414457647,0.0021271765414457647,True,False,False,False,True,False
hexc_00389,390,179409773,179409772,1,179409773,179409773,False,True,18.00518298213642,positive,0.0528986214654153,-6885.748782473307,-6904.430615390443,-18.68183291713558,negative,0.05172200749738687,0.0,179409772,2,0.0,0.05172200749738687,0.0011766139680284352,0.0011766139680284352,True,False,False,False,True,False
hexc_00390,391,12807943,12807942,1,12807943,12807943,False,True,15.36557608330525,positive,0.0627475897600344,-1803.9792948492216,-1820.0215208675268,-16.0422260183052,negative,0.05989658141793067,0.0,12807942,2,0.0,0.05989658141793067,0.0028510083421037363,0.0028510083421037363,True,False,False,False,True,False
hexc_00391,392,3439379,3439378,1,3439379,3439379,False,True,14.050801489797482,positive,0.0675932165846349,-935.1771432420852,-949.9045946668828,-14.72745142479755,negative,0.06501421805603114,0.0,3439378,2,0.0,0.06501421805603114,0.002578998528603757,0.002578998528603757,True,False,False,False,True,False
hexc_00392,393,30801247,30801246,1,30801247,30801247,False,True,16.243065734137215,positive,0.0584941961271208,-2834.7507523440386,-2851.670468013176,-16.919715669137076,negative,0.05690679056652781,4.547473508864641e-13,30801247,2,1.5294708707654757e-15,0.056906790566529336,0.0015874055605914622,0.0015874055605914622,True,False,False,False,True,False
hexc_00393,394,3277457,3277456,1,3277457,3277457,False,True,14.002578374778016,positive,0.0667620359967211,-925.6770647051547,-940.3562930149328,-14.679228309778068,negative,0.06521859172020142,0.0,3277456,2,0.0,0.06521859172020142,0.001543444276519687,0.001543444276519687,True,False,False,False,True,False
hexc_00394,395,33870359,33870358,1,33870359,33870359,False,True,16.33805082408824,positive,0.0592817646450739,-2938.669588201893,-2955.6842889609816,-17.014700759088555,negative,0.05660095672121137,0.0,33870358,2,0.0,0.05660095672121137,0.0026808079238625285,0.0026808079238625285,True,False,False,False,True,False
hexc_00395,396,1196399,1196398,1,1196399,1196399,False,True,12.994826769896724,positive,0.073189163234131,-547.5716677879067,-561.2431444928034,-13.67147670489669,negative,0.0698040100946836,0.0,1196398,2,0.0,0.0698040100946836,0.0033851531394474,0.0033851531394474,True,False,False,False,True,False
hexc_00396,397,7049759,7049758,1,7049759,7049759,False,True,14.76850398980699,positive,0.0639775221679599,-1352.8982343907082,-1368.3433883155153,-15.445153924807071,negative,0.062117112027046666,0.0,7049758,2,0.0,0.062117112027046666,0.0018604101409132393,0.0018604101409132393,True,False,False,False,True,False
hexc_00397,398,39691853,39691852,1,39691853,39691853,False,True,16.49665651049233,positive,0.0570431336777607,-3283.0558324113044,-3300.2291388567965,-17.173306445492017,negative,0.05609753623417211,0.0,39691852,2,0.0,0.05609753623417211,0.0009455974435885889,0.0009455974435885889,True,False,False,False,True,False
hexc_00398,399,3266671,3266670,1,3266671,3266671,False,True,13.999281981502422,positive,0.0678918946863361,-918.098477521904,-932.7744094384062,-14.67593191650235,negative,0.0652326090198635,1.1368683772161603e-13,3266671,2,5.053232106820983e-16,0.065232609019864,0.002659285666472097,0.002659285666472097,True,False,False,False,True,False
hexc_00399,400,31019929,31019925,4,31019929,31019993,False,True,30.5002807892536,positive,0.058517488803213,-2890.081568495655,-2923.7914380149086,-33.70986951925352,negative,0.056642407257912177,8.571178519813657,31019926,5,0.014402078421640383,0.07104448567955256,-0.012526996876339555,0.012526996876339555,True,False,False,False,True,False
hexc_00400,401,617429,617428,1,617429,617429,False,True,12.333319361116503,positive,0.0738358982563811,-427.0892447059859,-440.0992140021024,-13.00996929611648,negative,0.07318123066617822,5.684341886080802e-14,617429,2,3.197449012234574e-16,0.07318123066617854,0.0006546675902025512,0.0006546675902025512,True,False,False,False,True,False
hexc_00401,402,1518623,1518622,1,1518623,1518623,False,True,13.233314561175357,positive,0.0714560474941763,-619.2389894452058,-633.1489539413811,-13.909964496175348,negative,0.06866160111025123,0.0,1518622,2,0.0,0.06866160111025123,0.0027944463839250783,0.0027944463839250783,True,False,False,False,True,False
hexc_00402,403,30418939,30418938,1,30418939,30418939,False,True,16.230575965817664,positive,0.0579128565004976,-2882.618795578818,-2899.526021479636,-16.907225900817593,negative,0.0569472511815487,0.0,30418938,2,0.0,0.0569472511815487,0.0009656053189489033,0.0009656053189489033,True,False,False,False,True,False
hexc_00403,404,180628367,180627380,987,180628367,180628367,False,True,-74.42642537397955,negative,0.0719233861912456,-6832.847920999569,-7542.369597122237,-709.5216761226675,negative,0.062481818568781454,32.76317961157383,180627518,38,0.002885187462367023,0.06536700603114848,0.006556380160097117,0.006556380160097117,False,False,False,False,True,False
hexc_00404,405,33844781,33844780,1,33844781,33844781,False,True,16.337295365228773,positive,0.059041266201577,-2941.3138524064457,-2958.3277977066746,-17.013945300228897,negative,0.056603376190102694,0.0,33844780,2,0.0,0.056603376190102694,0.0024378900114743057,0.0024378900114743057,True,False,False,False,True,False
hexc_00405,406,1189151,1189150,1,1189151,1189151,False,True,12.988750165086293,positive,0.0720468489481977,-548.9858336235459,-562.6512337236322,-13.665400100086345,negative,0.06983361493844092,0.0,1189150,2,0.0,0.06983361493844092,0.002213234009756773,0.002213234009756773,True,False,False,False,True,False
hexc_00406,407,3439063,3439062,1,3439063,3439063,False,True,14.050709608525468,positive,0.0681046044048134,-931.5411403830864,-946.268499926612,-14.727359543525496,negative,0.06501460623935655,1.1368683772161603e-13,3439063,2,5.018757753027012e-16,0.06501460623935705,0.0030899981654563535,0.0030899981654563535,True,False,False,False,True,False
hexc_00407,408,910277,910276,1,910277,910277,False,True,12.721504227778484,positive,0.0749287563478817,-474.7528539381148,-488.1510081008933,-13.398154162778496,negative,0.07116091489892835,0.0,910276,2,0.0,0.07116091489892835,0.0037678414489533407,0.0037678414489533407,True,False,False,False,True,False
hexc_00408,409,40841363,40841362,1,40841363,40841363,False,True,16.52520592484683,positive,0.0586737489929136,-3224.956806493803,-3242.1586623536496,-17.201855859846546,negative,0.05600786847854237,0.0,40841362,2,0.0,0.05600786847854237,0.0026658805143712355,0.0026658805143712355,True,False,False,False,True,False
hexc_00409,410,1517917,1517916,1,1517917,1517917,False,True,13.232849558236008,positive,0.0705537248388434,-640.2520056387106,-654.1615051319466,-13.909499493236012,negative,0.06866379221256502,0.0,1517916,2,0.0,0.06866379221256502,0.0018899326262783733,0.0018899326262783733,True,False,False,False,True,False
hexc_00410,411,179435749,179435746,3,179435749,179436077,False,True,35.010655503905085,positive,0.0608113493141144,-6829.732111882448,-6867.096067256354,-37.36395537390581,negative,0.059722971320921726,6.227325901223594,179435748,4,0.009953828562394303,0.06967679988331603,-0.008865450569201627,0.008865450569201627,True,False,False,False,True,False
hexc_00411,412,1511563,1511562,1,1511563,1511563,False,True,13.228654772782928,positive,0.0706974408897726,-619.4884348707126,-633.3937395784955,-13.905304707782877,negative,0.06868356443706232,0.0,1511562,2,0.0,0.06868356443706232,0.0020138764527102837,0.0020138764527102837,True,False,False,False,True,False
hexc_00412,413,108593347,108593346,1,108593347,108593347,False,True,17.503120702077418,positive,0.0546182774138054,-5335.618365088051,-5353.798135725128,-18.179770637077127,negative,0.05310047865975968,0.0,108593346,2,0.0,0.05310047865975968,0.0015177987540457225,0.0015177987540457225,True,False,False,False,True,False
hexc_00413,414,179407799,179407294,505,179407799,179407799,False,True,-48.87590784572831,negative,0.0551196856546969,-6787.259534313329,-7139.547075961747,-352.2875416484185,negative,0.04340182465808785,42.22552649995123,179407542,36,0.005202184808100075,0.048604009466187925,0.006515676188508977,0.006515676188508977,False,False,False,False,True,False
hexc_00414,415,17640599,17640598,1,17640599,17640599,False,True,15.685713564882494,positive,0.0611881261978987,-2121.578062887012,-2137.9404263868946,-16.362363499882576,negative,0.05877010525887329,0.0,17640598,2,0.0,0.05877010525887329,0.002418020939025413,0.002418020939025413,True,False,False,False,True,False
hexc_00415,416,30371023,30371022,1,30371023,30371023,False,True,16.228999521011747,positive,0.0596340487654195,-2780.2762384785105,-2797.1818879345224,-16.905649456011815,negative,0.05695236216393294,0.0,30371022,2,0.0,0.05695236216393294,0.0026816866014865576,0.0026816866014865576,True,False,False,False,True,False
hexc_00416,417,4991237,4991236,1,4991237,4991237,False,True,14.4231943327982,positive,0.0657125416893429,-1136.2183463976137,-1151.318190665412,-15.09984426779829,negative,0.06347808356695397,0.0,4991236,2,0.0,0.06347808356695397,0.002234458122388927,0.002234458122388927,True,False,False,False,True,False
hexc_00417,418,30400031,30400030,1,30400031,30400031,False,True,16.22995418611277,positive,0.0580098213946896,-2854.287499949746,-2871.1941040708584,-16.90660412111265,negative,0.05694926694033726,0.0,30400030,2,0.0,0.05694926694033726,0.0010605544543523387,0.0010605544543523387,True,False,False,False,True,False
