block_family_id,block_id,y,h,right_endpoint,p_star,E_theta,E_theta_sign,Q_R2Q,B2_active_flag,repayment_compatible_flag,endpoint_orientation,partial_interval_allowed,post_P0_block_flag
theta_local:1345:604872870:1,1345,604872870.0,1.0,604872871.0,604872871.0,19.22052886333608,positive,0.0498183210010096,True,True,positive,False,True
theta_local:1346:604829736:1,1346,604829736.0,1.0,604829737.0,604829737.0,19.22045754994098,positive,0.049331855490779,True,True,positive,False,True
theta_local:1347:31019040:1,1347,31019040.0,1.0,31019041.0,31019041.0,16.25011179969641,positive,0.0577898285461326,True,True,positive,False,False
theta_local:1348:108547720:1,1348,108547720.0,1.0,108547721.0,108547721.0,17.502700459134967,positive,0.0547403112391326,True,True,positive,False,False
theta_local:1349:179471076:1,1349,179471076.0,1.0,179471077.0,179471077.0,18.005524621990407,positive,0.053549907961841,True,True,positive,False,False
theta_local:1350:187494556:1,1350,187494556.0,1.0,187494557.0,187494557.0,18.049260373620047,positive,0.0521716934346017,True,True,positive,False,False
theta_local:1351:108810832:1,1351,108810832.0,1.0,108810833.0,108810833.0,17.505121455444257,positive,0.0544069612487653,True,True,positive,False,False
theta_local:1352:604365312:1,1352,604365312.0,1.0,604365313.0,604365313.0,19.21968939591515,positive,0.050155433312829,True,True,positive,False,True
theta_local:1353:178014228:1,1353,178014228.0,1.0,178014229.0,178014229.0,17.99737404326372,positive,0.0537108569243626,True,True,positive,False,False
theta_local:1354:179471602:1,1354,179471602.0,1.0,179471603.0,179471603.0,18.00552755282048,positive,0.0527741458847167,True,True,positive,False,False
theta_local:1355:33926016:1,1355,33926016.0,1.0,33926017.0,33926017.0,16.33969274112829,positive,0.0584126910881438,True,True,positive,False,False
theta_local:1356:604325296:1,1356,604325296.0,1.0,604325297.0,604325297.0,19.21962318211373,positive,0.0493727444809386,True,True,positive,False,True
theta_local:1357:604203810:1,1357,604203810.0,1.0,604203811.0,604203811.0,19.219422134411023,positive,0.0502871937555969,True,True,positive,False,True
theta_local:1358:109496248:1,1358,109496248.0,1.0,109496249.0,109496249.0,17.51140085092633,positive,0.0535116384711465,True,True,positive,False,False
theta_local:1359:178894522:1,1359,178894522.0,1.0,178894523.0,178894523.0,18.00230693314166,positive,0.0521002272389071,True,True,positive,False,False
theta_local:1360:179403112:1,1360,179403112.0,1.0,179403113.0,179403113.0,18.00514585972381,positive,0.0529308585804796,True,True,positive,False,False
theta_local:1361:187420866:1,1361,187420866.0,1.0,187420867.0,187420867.0,18.048867271623,positive,0.0522054063825808,True,True,positive,False,False
theta_local:1362:187422142:1,1362,187422142.0,1.0,187422143.0,187422143.0,18.04887407980652,positive,0.0521111993927147,True,True,positive,False,False
theta_local:1363:604193620:1,1363,604193620.0,1.0,604193621.0,604193621.0,19.219405269098782,positive,0.0499190291734341,True,True,positive,False,True
theta_local:1364:604322440:1,1364,604322440.0,1.0,604322441.0,604322441.0,19.21961845617099,positive,0.0507092541027113,True,True,positive,False,True
theta_local:1365:178911906:1,1365,178911906.0,1.0,178911907.0,178911907.0,18.00240410299975,positive,0.0531472480322193,True,True,positive,False,False
theta_local:1366:40860822:1,1366,40860822.0,1.0,40860823.0,40860823.0,16.52568228909902,positive,0.0582185007319345,True,True,positive,False,False
theta_local:1367:109816296:1,1367,109816296.0,1.0,109816297.0,109816297.0,17.514319500433903,positive,0.0545469035286039,True,True,positive,False,False
theta_local:1368:108835806:1,1368,108835806.0,1.0,108835807.0,108835807.0,17.50535094669769,positive,0.0548551884607386,True,True,positive,False,False
theta_local:1369:3457108:1,1369,3457108.0,1.0,3457109.0,3457109.0,14.055943248635216,positive,0.0653525952476683,True,True,positive,False,False
theta_local:1370:30400860:1,1370,30400860.0,1.0,30400861.0,30400861.0,16.2299814883438,positive,0.0575329823642898,True,True,positive,False,False
theta_local:1371:108540832:1,1371,108540832.0,1.0,108540833.0,108540833.0,17.502637001160096,positive,0.0545025391870085,True,True,positive,False,False
theta_local:1372:7113888:1,1372,7113888.0,1.0,7113889.0,7113889.0,14.777559628332542,positive,0.0641203855136659,True,True,positive,False,False
theta_local:1373:178011432:1,1373,178011432.0,1.0,178011433.0,178011433.0,17.99735833653076,positive,0.052388894647438,True,True,positive,False,False
theta_local:1374:108526072:1,1374,108526072.0,1.0,108526073.0,108526073.0,17.50250100622384,positive,0.0535427410084577,True,True,positive,False,False
theta_local:1375:604150990:1,1375,604150990.0,1.0,604150991.0,604150991.0,19.21933470975736,positive,0.0504467663969889,True,True,positive,False,True
theta_local:1376:179660890:1,1376,179660890.0,1.0,179660891.0,179660891.0,18.006581693120733,positive,0.053207259258924,True,True,positive,False,False
theta_local:1377:604687078:1,1377,604687078.0,1.0,604687079.0,604687079.0,19.22022165739484,positive,0.0502780299133259,True,True,positive,False,True
theta_local:1378:39699376:1,1378,39699376.0,1.0,39699377.0,39699377.0,16.49684605283907,positive,0.0571017256961637,True,True,positive,False,False
theta_local:1379:604872550:1,1379,604872550.0,1.0,604872551.0,604872551.0,19.22052833429916,positive,0.0499198517893476,True,True,positive,False,True
theta_local:1380:178912812:1,1380,178912812.0,1.0,178912813.0,178912813.0,18.002409166931614,positive,0.0534990594965381,True,True,positive,False,False
theta_local:1381:604713540:1,1381,604713540.0,1.0,604713541.0,604713541.0,19.220265417914835,positive,0.0495332491346926,True,True,positive,False,True
theta_local:1382:40395268:1,1382,40395268.0,1.0,40395269.0,40395269.0,16.51422323211378,positive,0.057959605317554,True,True,positive,False,False
theta_local:1383:604813830:1,1383,604813830.0,1.0,604813831.0,604813831.0,19.22043125128504,positive,0.0494505928271106,True,True,positive,False,True
theta_local:1384:604676182:1,1384,604676182.0,1.0,604676183.0,604676183.0,19.220203637995144,positive,0.0498626558030613,True,True,positive,False,True
theta_local:1385:17998470:1,1385,17998470.0,1.0,17998471.0,17998471.0,15.70579736780801,positive,0.0602674255775238,True,True,positive,False,False
theta_local:1386:178896670:1,1386,178896670.0,1.0,178896671.0,178896671.0,18.00231894014483,positive,0.0521533774390629,True,True,positive,False,False
theta_local:1387:604150726:1,1387,604150726.0,1.0,604150727.0,604150727.0,19.219334272780408,positive,0.0494292859872481,True,True,positive,False,True
theta_local:1388:12836826:1,1388,12836826.0,1.0,12836827.0,12836827.0,15.36782870730725,positive,0.0603526687466683,True,True,positive,False,False
theta_local:1389:604673086:1,1389,604673086.0,1.0,604673087.0,604673087.0,19.22019851788621,positive,0.0502840921991392,True,True,positive,False,True
theta_local:1390:179382868:1,1390,179382868.0,1.0,179382869.0,179382869.0,18.00503301250549,positive,0.0527625272092595,True,True,positive,False,False
theta_local:1391:108596122:1,1391,108596122.0,1.0,108596123.0,108596123.0,17.50314626501102,positive,0.0546489093154635,True,True,positive,False,False
theta_local:1392:109592380:1,1392,109592380.0,1.0,109592381.0,109592381.0,17.51227841363845,positive,0.054215024139045,True,True,positive,False,False
theta_local:1393:109684086:1,1393,109684086.0,1.0,109684087.0,109684087.0,17.51311485547084,positive,0.0533278670073051,True,True,positive,False,False
theta_local:1394:179425096:1,1394,179425096.0,1.0,179425097.0,179425097.0,18.00526839189612,positive,0.0525931316567972,True,True,positive,False,False
theta_local:1395:179403640:1,1395,179403640.0,1.0,179403641.0,179403641.0,18.00514880281223,positive,0.0523502186813132,True,True,positive,False,False
theta_local:1396:178899730:1,1396,178899730.0,1.0,178899731.0,178899731.0,18.0023360448445,positive,0.0521962848702515,True,True,positive,False,False
theta_local:1397:33929662:1,1397,33929662.0,1.0,33929663.0,33929663.0,16.339800204497706,positive,0.0574088068820105,True,True,positive,False,False
theta_local:1398:604811166:1,1398,604811166.0,1.0,604811167.0,604811167.0,19.220426846614167,positive,0.0502199766170714,True,True,positive,False,True
theta_local:1399:180643362:1,1399,180643362.0,1.0,180643363.0,180643363.0,18.01203527533139,positive,0.052325014209861,True,True,positive,False,False
theta_local:1400:108547468:1,1400,108547468.0,1.0,108547469.0,108547469.0,17.502698137572708,positive,0.0535894655450915,True,True,positive,False,False
theta_local:1401:33486546:1,1401,33486546.0,1.0,33486547.0,33486547.0,16.326654334050062,positive,0.0592177389534237,True,True,positive,False,False
theta_local:1402:179145996:1,1402,179145996.0,1.0,179145997.0,179145997.0,18.003711657061466,positive,0.0523024872089549,True,True,positive,False,False
theta_local:1403:604864228:1,1403,604864228.0,1.0,604864229.0,604864229.0,19.22051457593429,positive,0.0493544655854132,True,True,positive,False,True
theta_local:1404:604675732:1,1404,604675732.0,1.0,604675733.0,604675733.0,19.22020289379489,positive,0.0496569007754921,True,True,positive,False,True
theta_local:1405:178897450:1,1405,178897450.0,1.0,178897451.0,178897451.0,18.0023233001941,positive,0.0522144979610413,True,True,positive,False,False
theta_local:1406:179151280:1,1406,179151280.0,1.0,179151281.0,179151281.0,18.00374115212227,positive,0.0523720329466571,True,True,positive,False,False
theta_local:1407:109713726:1,1407,109713726.0,1.0,109713727.0,109713727.0,17.51338504959575,positive,0.0533645039148469,True,True,positive,False,False
theta_local:1408:604672950:1,1408,604672950.0,1.0,604672951.0,604672951.0,19.220198292971265,positive,0.0499414648158332,True,True,positive,False,True
theta_local:1409:604872472:1,1409,604872472.0,1.0,604872473.0,604872473.0,19.22052820534636,positive,0.0499151844057618,True,True,positive,False,True
theta_local:1410:179379502:1,1410,179379502.0,1.0,179379503.0,179379503.0,18.005014247995817,positive,0.0533045157066953,True,True,positive,False,False
theta_local:1411:604143796:1,1411,604143796.0,1.0,604143797.0,604143797.0,19.21932280206716,positive,0.0496227945278836,True,True,positive,False,True
theta_local:1412:109683682:1,1412,109683682.0,1.0,109683683.0,109683683.0,17.513111172158567,positive,0.0546243496582797,True,True,positive,False,False
theta_local:1413:187493986:1,1413,187493986.0,1.0,187493987.0,187493987.0,18.049257333527173,positive,0.0522420246474967,True,True,positive,False,False
theta_local:1414:30363466:1,1414,30363466.0,1.0,30363467.0,30363467.0,16.228750700282735,positive,0.0585629651697203,True,True,positive,False,False
theta_local:1415:179400790:1,1415,179400790.0,1.0,179400791.0,179400791.0,18.005132916720832,positive,0.0523464165203712,True,True,positive,False,False
theta_local:1416:604872576:1,1416,604872576.0,1.0,604872577.0,604872577.0,19.22052837728341,positive,0.0490823007042159,True,True,positive,False,True
theta_local:1417:604141326:1,1417,604141326.0,1.0,604141327.0,604141327.0,19.219318713628184,positive,0.0501598206296204,True,True,positive,False,True
theta_local:1418:108595828:1,1418,108595828.0,1.0,108595829.0,108595829.0,17.503143557728382,positive,0.0547353567679747,True,True,positive,False,False
theta_local:1419:604432680:1,1419,604432680.0,1.0,604432681.0,604432681.0,19.21980085870778,positive,0.0489909092562281,True,True,positive,False,True
theta_local:1420:604686096:1,1420,604686096.0,1.0,604686097.0,604686097.0,19.220220033413064,positive,0.0500409639404426,True,True,positive,False,True
theta_local:1421:187505490:1,1421,187505490.0,1.0,187505491.0,187505491.0,18.049318688279264,positive,0.0526943886600028,True,True,positive,False,False
theta_local:1422:33902610:1,1422,33902610.0,1.0,33902611.0,33902611.0,16.339002590033708,positive,0.0569716522815128,True,True,positive,False,False
theta_local:1423:187500432:1,1423,187500432.0,1.0,187500433.0,187500433.0,18.049291712705408,positive,0.0534779811979873,True,True,positive,False,False
theta_local:1424:604884126:1,1424,604884126.0,1.0,604884127.0,604884127.0,19.220547472031907,positive,0.0501105033314959,True,True,positive,False,True
theta_local:1425:179436492:1,1425,179436492.0,1.0,179436493.0,179436493.0,18.00533190384792,positive,0.0519436214565968,True,True,positive,False,False
theta_local:1426:12785052:1,1426,12785052.0,1.0,12785053.0,12785053.0,15.36378731218182,positive,0.0615266506044893,True,True,positive,False,False
theta_local:1427:3281206:1,1427,3281206.0,1.0,3281207.0,3281207.0,14.003721900474298,positive,0.0669272457595592,True,True,positive,False,False
theta_local:1428:109707456:1,1428,109707456.0,1.0,109707457.0,109707457.0,17.513327899234174,positive,0.0548208182936068,True,True,positive,False,False
theta_local:1429:178906060:1,1429,178906060.0,1.0,178906061.0,178906061.0,18.002371427167216,positive,0.0523728581014615,True,True,positive,False,False
theta_local:1430:109682178:1,1430,109682178.0,1.0,109682179.0,109682179.0,17.51309745990648,positive,0.0544808491312744,True,True,positive,False,False
theta_local:1431:604150626:1,1431,604150626.0,1.0,604150627.0,604150627.0,19.219334107258785,positive,0.0501342683893616,True,True,positive,False,True
theta_local:1432:108540778:1,1432,108540778.0,1.0,108540779.0,108540779.0,17.502636503651352,positive,0.054584664384824,True,True,positive,False,False
theta_local:1433:40862286:1,1433,40862286.0,1.0,40862287.0,40862287.0,16.525718117397776,positive,0.057360352413953,True,True,positive,False,False
theta_local:1434:179380828:1,1434,179380828.0,1.0,179380829.0,179380829.0,18.00502164011742,positive,0.0520554984603305,True,True,positive,False,False
theta_local:1435:108624418:1,1435,108624418.0,1.0,108624419.0,108624419.0,17.50340679285889,positive,0.0553402851877227,True,True,positive,False,False
theta_local:1436:108596008:1,1436,108596008.0,1.0,108596009.0,108596009.0,17.50314521524924,positive,0.0545561364046841,True,True,positive,False,False
theta_local:1437:30780142:1,1437,30780142.0,1.0,30780143.0,30780143.0,16.24238033223816,positive,0.0585878366316364,True,True,positive,False,False
theta_local:1438:604849350:1,1438,604849350.0,1.0,604849351.0,604849351.0,19.22048997837625,positive,0.0494672848288116,True,True,positive,False,True
theta_local:1439:109567150:1,1439,109567150.0,1.0,109567151.0,109567151.0,17.512048170400742,positive,0.0547128295829155,True,True,positive,False,False
theta_local:1440:179403070:1,1440,179403070.0,1.0,179403071.0,179403071.0,18.00514562561414,positive,0.0526403019342879,True,True,positive,False,False
theta_local:1441:178013242:1,1441,178013242.0,1.0,178013243.0,178013243.0,17.997368504365305,positive,0.0536823404322602,True,True,positive,False,False
theta_local:1442:179433102:1,1442,179433102.0,1.0,179433103.0,179433103.0,18.00531301119144,positive,0.0528019141795445,True,True,positive,False,False
theta_local:1443:30799498:1,1443,30799498.0,1.0,30799499.0,30799499.0,16.24300898157774,positive,0.0582339848437294,True,True,positive,False,False
theta_local:1444:604685980:1,1444,604685980.0,1.0,604685981.0,604685981.0,19.22021984157797,positive,0.0494059779892558,True,True,positive,False,True
theta_local:1445:604207242:1,1445,604207242.0,1.0,604207243.0,604207243.0,19.219427814597392,positive,0.0494597084037629,True,True,positive,False,True
theta_local:1446:604678228:1,1446,604678228.0,1.0,604678229.0,604678229.0,19.220207021618634,positive,0.0499229061268175,True,True,positive,False,True
