block_id,p_star,y,h,R_pp,R_bdy,R_leak_plus,R_o2p4_total,Q_pp,Q_bdy,Q_leak_plus,Q_o2p4_total,O2_subtotal_before_o2p4,O2_total_with_o2p4,O2_margin_remaining,dominant_component,is_tail,h_bin,p_scale_bin,mu_bin_if_available,depth_bin_if_available,shell_pattern,boundary_local_proxy,Q_leak_plus_diagnostic
475,17585857,17585856,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03382510258326342
476,59141,59140,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.07797491381212736
477,17998327,17998326,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03373128473580833
478,12895963,12895962,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.035118897435113955
479,30795049,30795048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03166270795420736
480,12422209,12422208,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03528001775790553
481,33877339,33877338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03131525979802459
482,178037333,178037332,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.026083976738036706
483,33453599,33453598,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03136077686110831
484,33486469,33486468,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03135722191163465
485,30788267,30788266,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031663516866937004
486,179621809,179621500,3,0.0,10.527949989374736,0.0,10.527949989374736,0.0,0.01682616312005311,0.0,0.01682616312005311,0.0301511056,0.04697726872005311,0.9530227312799469,bdy,False,h<=4,100M<=p<500M,0.25-0.50,0.50-0.55,10100,True,0.030539873121559986
487,109567891,109567750,3,0.0,9.585070705904588,0.0,9.585070705904588,0.0,0.016148248843456822,0.0,0.016148248843456822,0.0301511056,0.04629935444345682,0.9537006455565432,bdy,False,h<=4,100M<=p<500M,0.25-0.50,0.50-0.55,10100,True,0.03219260043051507
488,108563857,108563856,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02749727590591676
489,12883709,12883708,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03512297617684618
490,1196177,1196176,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.04806659398146824
491,30805079,30805078,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03166151202450932
492,40864429,40864428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03064874127054242
493,30776687,30776686,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.031664898537459595
494,3440929,3440928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.041554841311868373
495,33475061,33475060,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03135845524328637
496,7051189,7051188,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.037859487310333124
497,109712789,109712788,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027466012837691962
498,12784687,12784686,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03515610497832762
499,7047823,7047822,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03786178020343252
500,30849131,30849130,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.031656264880207584
501,33921049,33921048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031310602611506824
502,3454387,3454386,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.04153329529639676
503,108585611,108585610,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02749668040236306
504,109595947,109595946,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027469174755405758
505,30816259,30816258,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031660179512901176
506,109494731,109494730,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02747191697849874
507,33844543,33844542,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.0313187587570946
508,356287,356286,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.05760602208130333
509,187493959,187493471,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,11111,False,0.009900015720819215
510,109637959,109637958,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027468037397577978
511,30824461,30824460,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031659202301289054
512,3440893,3440892,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.04155489908268533
513,33413579,33413518,3,0.0,7.500113452260244,0.0,7.500113452260244,0.0,0.014427369142893779,0.0,0.014427369142893779,0.0301511056,0.04457847474289378,0.9554215252571062,bdy,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10100,True,0.03675744007492223
514,33925271,33925270,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03131015314126322
515,17988973,17988972,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.033733384131277425
516,108563101,108563100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027497296603486213
517,30819307,30819306,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031659816329119704
518,179148961,179148960,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.25-0.50,0.50-0.55,10000,True,0.026066892722806913
519,179651309,179651308,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.026059212626508985
520,179378513,179378386,3,0.0,10.51858342024398,0.0,10.51858342024398,0.0,0.016813591102437513,0.0,0.016813591102437513,0.0301511056,0.04696469670243751,0.9530353032975625,bdy,False,h<=4,100M<=p<500M,0.25-0.50,0.50-0.55,10100,True,0.03054422939196673
521,3452957,3452956,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.04153557991657515
522,33913889,33913888,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03131136500856276
523,179152973,179152972,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026066831287016527
524,179663573,179663572,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026059025440631295
525,40862021,40862020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.030648947376977504
526,179146433,179146269,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,11110,True,0.0186975670940324
527,113356141,113356140,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.0273693360307104
528,12787051,12787050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.035155310544836706
529,30775463,30775462,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031665044614981555
530,30372257,30372256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.031713539754199334
531,30405521,30405520,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03170951043254487
532,604687003,604687002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,0.50-1.00,0.50-0.55,10000,True,0.023024757591609362
533,1516817,1516816,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.04647585731272113
534,109710431,109710430,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.25-0.50,0.50-0.55,10000,True,0.027466076609972773
535,187510417,187510416,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.025942199366234014
536,40837523,40837522,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03065104502779991
537,109705961,109705906,3,0.0,9.904742779653931,0.0,9.904742779653931,0.0,0.016684539621930006,0.0,0.016684539621930006,0.0301511056,0.046835645221930004,0.95316435477807,bdy,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10100,True,0.03218822087896959
538,22051937,22051936,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03292574487883547
539,30405239,30405238,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03170954456990093
540,39693659,39693658,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03075066377022317
541,109549709,109549708,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02747042710620581
542,109708373,109708372,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027466132270033566
543,1513361,1513360,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.04649075873987906
544,39639179,39639178,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.030755492063104854
545,3439529,3439528,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.04155708848895607
546,109707407,109707406,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027466158396602963
547,187428431,187428430,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.025943390556011636
548,187428029,187428028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.025943396398229866
549,180642563,180642562,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02604413062110821
550,7049821,7049820,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03786041902414886
551,178893971,178893970,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.026070800658347347
552,40874503,40874502,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.030647879167176505
553,30819421,30819420,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03165980274629239
554,180640799,180640798,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026044157375328558
555,108537551,108537550,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027497996203181833
556,17641999,17641998,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03381218108667596
557,3290149,3290148,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.041803374005390505
558,33912947,33912946,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03131146532681057
559,179412683,179412616,3,0.0,11.32186424801846,0.0,11.32186424801846,0.0,0.01809724491802191,0.0,0.01809724491802191,0.0301511056,0.04824835051802191,0.9517516494819781,bdy,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10100,True,0.030543617157515822
560,12421481,12421480,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03528027091339924
561,33413669,33413668,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03136510087874784
562,30819749,30819748,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03165976366620599
563,179149511,179149510,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026066884300557976
564,33919969,33919968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.0313107175978555
565,108548483,108548482,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027497696844186202
566,179410463,179410462,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.026062891668954546
567,187494809,187494808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.025942426091291552
568,22049009,22049008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03292626201897128
569,12801863,12801862,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.0351503368542013
570,3457007,3457006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.04152911243004309
571,33876299,33876298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03131537069314855
572,109707049,109707048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027466168079188294
573,187422503,187422502,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.025943476708401348
574,39640721,39640720,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.030755355296394813
575,109549457,109549456,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027470433933279078
576,31038971,31038970,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031633752766718266
577,178897717,178897716,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026070743201087557
578,30405371,30405370,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031709528590666704
579,33453479,33453478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.031360789846829815
580,108832879,108832878,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027489921308157653
581,618463,618462,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.052939681513952286
582,30816061,30816060,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03166020310700713
583,108833357,108833356,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027489908259270716
584,1188223,1188222,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.048112456754204495
585,178900037,178900036,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02607070761693752
586,30372487,30372486,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.0317135118761443
587,3459373,3459372,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.041525338343701264
588,108625339,108625338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.0274955932283553
589,179148199,179148198,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02606690439149946
590,30372071,30372070,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03171356229924249
591,1188553,1188552,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.04811054656843068
592,30775243,30775242,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03166507087146845
593,31020361,31020360,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03163595247232196
594,7117519,7117518,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.03781456781277174
595,180625573,180625572,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026044388317471488
596,187503917,187503916,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.0259422937839329
597,187494523,187494522,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02594243024599092
598,604874233,604874232,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.023024052562976124
