q,N_total,d_emp,g,g2,total_abs_weighted_discrepancy,max_interval_abs_component
108571213,1,6.058182787491064e-06,8.483413267568725e-17,7.196830066836107e-33,1.438267300623929e-32,7.191336503119647e-33
108571483,1,6.058182787491064e-06,8.483371073823526e-17,7.196758477618573e-33,1.4382529937096777e-32,7.191264968548383e-33
108571501,1,6.058182787491064e-06,8.483368260918373e-17,7.196753705035722e-33,1.4382520399217188e-32,7.191260199608593e-33
108571633,1,6.058182787491064e-06,8.483347632989992e-17,7.19671870621569e-33,1.438245045500849e-32,7.191225227504246e-33
108571831,1,6.058182787491064e-06,8.48331669123849e-17,7.196666208384555e-33,1.4382345539492677e-32,7.191172769746334e-33
108572041,1,6.058182787491064e-06,8.483283874414304e-17,7.196610529389776e-33,1.4382234266506115e-32,7.191117133253061e-33
108572239,1,6.058182787491064e-06,8.483252933011626e-17,7.196558032545035e-33,1.438212935296158e-32,7.19106467648079e-33
108591031,1,6.058182787491064e-06,8.48031708288541e-17,7.19157778262781e-33,1.4376881788701397e-32,7.188440894350701e-33
108591097,1,6.058182787491064e-06,8.480306774475689e-17,7.191560298921826e-33,1.437684683654183e-32,7.18842341827092e-33
108591193,1,6.058182787491064e-06,8.480291780458738e-17,7.191534868171602e-33,1.4376795997226623e-32,7.188397998613315e-33
108591229,1,6.058182787491064e-06,8.480286157712634e-17,7.19152533166925e-33,1.4376776932541373e-32,7.188388466270682e-33
108591433,1,6.058182787491064e-06,8.48025429559034e-17,7.191471291787842e-33,1.4376668899921747e-32,7.188334449960883e-33
108591547,1,6.058182787491064e-06,8.480236490364917e-17,7.191441093251668e-33,1.4376608529193965e-32,7.188304264596984e-33
108591619,1,6.058182787491064e-06,8.480225244988279e-17,7.19142202057365e-33,1.4376570400476536e-32,7.188285200238261e-33
108591697,1,6.058182787491064e-06,8.480213062522162e-17,7.191401358577151e-33,1.43765290945086e-32,7.188264547254302e-33
108589447,1,6.058182787491064e-06,8.480564490357588e-17,7.191997407511405e-33,1.437005227585421e-32,7.185026137927106e-33
108589549,1,6.058182787491064e-06,8.480548558489674e-17,7.191970385290129e-33,1.4369998283797449e-32,7.184999141898719e-33
108589753,1,6.058182787491064e-06,8.480516694888533e-17,7.191916341228313e-33,1.4369890300444617e-32,7.184945150222313e-33
108589759,1,6.058182787491064e-06,8.480515757726512e-17,7.191914751704768e-33,1.4369887124478998e-32,7.184943562239507e-33
108589837,1,6.058182787491064e-06,8.480503574634375e-17,7.191894087938642e-33,1.4369845837005918e-32,7.18492291850296e-33
108590059,1,6.058182787491064e-06,8.48046889982353e-17,7.191835276087411e-33,1.4369728327317189e-32,7.184864163658601e-33
108590323,1,6.058182787491064e-06,8.480427665190157e-17,7.191765338452258e-33,1.4369588587629282e-32,7.184794293814644e-33
108590353,1,6.058182787491064e-06,8.480422979455394e-17,7.191757391047511e-33,1.4369572708226777e-32,7.18478635411339e-33
108590389,1,6.058182787491064e-06,8.480417356578805e-17,7.191747854176305e-33,1.4369553652972723e-32,7.184776826486362e-33
108590689,1,6.058182787491064e-06,8.480370499491372e-17,7.191668380864355e-33,1.4369394860417266e-32,7.184697430208628e-33
108557719,1,6.058182787491064e-06,8.485522418258185e-17,7.200409071076223e-33,1.4366793454600553e-32,7.183396727300281e-33
108557959,1,6.058182787491064e-06,8.485484898703518e-17,7.200345396612545e-33,1.4366666406559407e-32,7.183333203279703e-33
108558139,1,6.058182787491064e-06,8.485456759200822e-17,7.200297641226692e-33,1.436657112145016e-32,7.183285560725083e-33
108558301,1,6.058182787491064e-06,8.485431433768073e-17,7.200254661717929e-33,1.4366485365527267e-32,7.183242682763632e-33
108558349,1,6.058182787491064e-06,8.485423929957922e-17,7.200241927110254e-33,1.436645995648781e-32,7.183229978243904e-33
108558553,1,6.058182787491064e-06,8.485392038875821e-17,7.200187805341716e-33,1.436635196869679e-32,7.183175984348397e-33
108558973,1,6.058182787491064e-06,8.485326381331719e-17,7.200076379772404e-33,1.4366129644086606e-32,7.183064822043306e-33
108559111,1,6.058182787491064e-06,8.485304808304988e-17,7.200039768984374e-33,1.4366056595510538e-32,7.183028297755266e-33
108559159,1,6.058182787491064e-06,8.485297304662801e-17,7.20002703485178e-33,1.4366031187418995e-32,7.183015593709496e-33
108559183,1,6.058182787491064e-06,8.48529355284544e-17,7.200020667796039e-33,1.4366018483394278e-32,7.183009241697142e-33
108559681,1,6.058182787491064e-06,8.485215703196702e-17,7.19988855297759e-33,1.4365754878050443e-32,7.182877439025224e-33
108559699,1,6.058182787491064e-06,8.485212889374038e-17,7.199883777799931e-33,1.4365745350259677e-32,7.182872675129836e-33
108559729,1,6.058182787491064e-06,8.485208199672709e-17,7.199875819179297e-33,1.4365729470625937e-32,7.182864735312964e-33
108559753,1,6.058182787491064e-06,8.485204447914446e-17,7.19986945229071e-33,1.4365716766934735e-32,7.18285838346737e-33
108560209,1,6.058182787491064e-06,8.485133164980202e-17,7.199748482744695e-33,1.4365475399470093e-32,7.182737699735048e-33
108560539,1,6.058182787491064e-06,8.485081579206452e-17,7.199660940578865e-33,1.4365300728808667e-32,7.182650364404331e-33
108560611,1,6.058182787491064e-06,8.485070324191059e-17,7.199641840646775e-33,1.4365262619198972e-32,7.182631309599484e-33
108560689,1,6.058182787491064e-06,8.485058131282988e-17,7.199621149125156e-33,1.436522133393107e-32,7.182610666965542e-33
108560779,1,6.058182787491064e-06,8.485044062575563e-17,7.199597274384881e-33,1.4365173697267815e-32,7.182586848633909e-33
108561109,1,6.058182787491064e-06,8.484992477614364e-17,7.199509734517234e-33,1.436499903119188e-32,7.182499515595943e-33
108578203,1,6.058182787491064e-06,8.482321019795035e-17,7.194976988285669e-33,1.435769849711869e-32,7.178849248559343e-33
108578299,1,6.058182787491064e-06,8.482306020435694e-17,7.194951542431962e-33,1.4357647719486426e-32,7.178823859743221e-33
108578563,1,6.058182787491064e-06,8.482264772402648e-17,7.194881566914295e-33,1.4357508082155216e-32,7.17875404107761e-33
108578671,1,6.058182787491064e-06,8.482247898294031e-17,7.19485294081135e-33,1.4357450958281726e-32,7.178725479140866e-33
108578797,1,6.058182787491064e-06,8.482228211897616e-17,7.194819543871183e-33,1.4357384314121747e-32,7.178692157060863e-33
108578803,1,6.058182787491064e-06,8.482227274451877e-17,7.194817953545531e-33,1.435738114059993e-32,7.17869057029997e-33
108578989,1,6.058182787491064e-06,8.482198213711055e-17,7.194768653668301e-33,1.4357282761859558e-32,7.178641380929778e-33
108579049,1,6.058182787491064e-06,8.482188839310391e-17,7.194752750572177e-33,1.4357251026961755e-32,7.178625513480883e-33
108579469,1,6.058182787491064e-06,8.482123218940876e-17,7.194641430129594e-33,1.4357028885132275e-32,7.178514442566147e-33
108579829,1,6.058182787491064e-06,8.482066973515941e-17,7.194546014320987e-33,1.4356838481269432e-32,7.178419240634712e-33
108580009,1,6.058182787491064e-06,8.482038851013266e-17,7.194498307009845e-33,1.4356743280521662e-32,7.178371640260826e-33
108580357,1,6.058182787491064e-06,8.481984481238011e-17,7.194406073996246e-33,1.4356559227980163e-32,7.178279613990075e-33
108580393,1,6.058182787491064e-06,8.481978856808339e-17,7.19439653273437e-33,1.4356540188230398e-32,7.178270094115202e-33
108580597,1,6.058182787491064e-06,8.481946985145867e-17,7.194342465882507e-33,1.4356432296911365e-32,7.178216148455681e-33
108580603,1,6.058182787491064e-06,8.48194604774675e-17,7.19434087568867e-33,1.435642912365262e-32,7.178214561826309e-33
108580699,1,6.058182787491064e-06,8.481931049381995e-17,7.194315432647036e-33,1.435637835163189e-32,7.178189175815954e-33
108580777,1,6.058182787491064e-06,8.481918863239927e-17,7.194294760258529e-33,1.4356337099530353e-32,7.178168549765178e-33
108580783,1,6.058182787491064e-06,8.48191792584547e-17,7.194293170077872e-33,1.4356333926297914e-32,7.178166963148954e-33
108580837,1,6.058182787491064e-06,8.481909489302359e-17,7.19427885847174e-33,1.4356305367245366e-32,7.178152683622683e-33
108580933,1,6.058182787491064e-06,8.481894491034573e-17,7.194253415704265e-33,1.435625459577173e-32,7.178127297885873e-33
108581107,1,6.058182787491064e-06,8.481867306775608e-17,7.194207300974892e-33,1.43561625730479e-32,7.178081286523941e-33
108581173,1,6.058182787491064e-06,8.481856995539153e-17,7.194189809277647e-33,1.4356127668069632e-32,7.17806383403482e-33
108581269,1,6.058182787491064e-06,8.481841997410601e-17,7.194164366903826e-33,1.4356076897381558e-32,7.178038448690782e-33
108581383,1,6.058182787491064e-06,8.481824187184616e-17,7.194134154230997e-33,1.435601660748097e-32,7.178008303740493e-33
108581479,1,6.058182787491064e-06,8.481809189143084e-17,7.194108712103205e-33,1.4355965837283868e-32,7.177982918641934e-33
108581659,1,6.058182787491064e-06,8.481781067922435e-17,7.194061008416745e-33,1.4355870643769207e-32,7.177935321884606e-33
108581989,1,6.058182787491064e-06,8.481729512714472e-17,7.193973552685167e-33,1.4355696124374945e-32,7.177848062187466e-33
108834043,1,6.058182787491064e-06,8.442488513809987e-17,7.127561230581357e-33,1.4246831887960036e-32,7.123415943980022e-33
108834181,1,6.058182787491064e-06,8.442467103942775e-17,7.127525080115592e-33,1.4246759629077688e-32,7.123379814538845e-33
108834463,1,6.058182787491064e-06,8.442423353597817e-17,7.127451208137381e-33,1.4246611971047027e-32,7.12330598552351e-33
108842677,1,6.058182787491064e-06,8.441149157648283e-17,7.125299910166632e-33,1.4243175204818574e-32,7.121587602409284e-33
108842809,1,6.058182787491064e-06,8.441128683516303e-17,7.125265345168168e-33,1.4243106110838626e-32,7.121553055419313e-33
108842893,1,6.058182787491064e-06,8.441115654562009e-17,7.125243349369182e-33,1.4243062142160434e-32,7.12153107108022e-33
108843109,1,6.058182787491064e-06,8.441082151675196e-17,7.125186789132956e-33,1.4242949080624174e-32,7.121474540312088e-33
108840517,1,6.058182787491064e-06,8.441484199481741e-17,7.125865549009989e-33,1.4238434800847373e-32,7.119217400423681e-33
108840877,1,6.058182787491064e-06,8.44142835779094e-17,7.125771271971704e-33,1.423824642268424e-32,7.119123211342116e-33
108840943,1,6.058182787491064e-06,8.44141812020773e-17,7.12575398801714e-33,1.4238211887025592e-32,7.119105943512793e-33
108841039,1,6.058182787491064e-06,8.441403229210854e-17,7.125728847813144e-33,1.4238161653527204e-32,7.119080826763604e-33
108841297,1,6.058182787491064e-06,8.44136320985199e-17,7.12566128406427e-33,1.4238026652098038e-32,7.119013326049016e-33
108841561,1,6.058182787491064e-06,8.441322260104956e-17,7.125592149894344e-33,1.4237888512757045e-32,7.118944256378516e-33
108841849,1,6.058182787491064e-06,8.441277587993483e-17,7.125516731756107e-33,1.4237737817204793e-32,7.118868908602396e-33
108841951,1,6.058182787491064e-06,8.441261766705706e-17,7.125490021404754e-33,1.4237684446341464e-32,7.118842223170736e-33
108847813,1,6.058182787491064e-06,8.440352582719461e-17,7.123955172061907e-33,1.423340918132945e-32,7.116704590664731e-33
108848137,1,6.058182787491064e-06,8.440302335278307e-17,7.123870351090444e-33,1.4233239712043798e-32,7.116619856021907e-33
108848149,1,6.058182787491064e-06,8.440300474270584e-17,7.123867209597226e-33,1.423323343545204e-32,7.116616717726021e-33
108848251,1,6.058182787491064e-06,8.440284655729799e-17,7.123840506974788e-33,1.4233180084561673e-32,7.116590042280836e-33
108848503,1,6.058182787491064e-06,8.440245574819684e-17,7.123774536326327e-33,1.4233048277551259e-32,7.116524138775633e-33
108848653,1,6.058182787491064e-06,8.440222312502057e-17,7.123735268445756e-33,1.4232969821721836e-32,7.116484910860919e-33
108848743,1,6.058182787491064e-06,8.440208355157643e-17,7.123711707847289e-33,1.423292274848368e-32,7.116461374241833e-33
108848947,1,6.058182787491064e-06,8.440176718638478e-17,7.123658304184698e-33,1.4232816049864264e-32,7.116408024932139e-33
108848959,1,6.058182787491064e-06,8.440174857672302e-17,7.123655162808367e-33,1.4232809773506038e-32,7.11640488675302e-33
108849049,1,6.058182787491064e-06,8.440160900445599e-17,7.123631602541066e-33,1.423276270092952e-32,7.116381350464765e-33
109470997,1,6.058182787491064e-06,8.344529553915509e-17,6.963117347616936e-33,1.3925559753831268e-32,6.962779876915636e-33
109471003,1,6.058182787491064e-06,8.34452863920431e-17,6.963115821050093e-33,1.3925556700845554e-32,6.962778350422778e-33
109495513,1,6.058182787491064e-06,8.340793298797797e-17,6.956883285327022e-33,1.3909046210749767e-32,6.954523105374892e-33
109495807,1,6.058182787491064e-06,8.340748508225151e-17,6.956808567746009e-33,1.3908896826284856e-32,6.954448413142433e-33
109495873,1,6.058182787491064e-06,8.340738453248227e-17,6.956791794549363e-33,1.3908863291272463e-32,6.954431645636233e-33
109493161,1,6.058182787491064e-06,8.341151636367914e-17,6.957481062088312e-33,1.3904677599325047e-32,6.952338799662526e-33
109493269,1,6.058182787491064e-06,8.341135181585902e-17,6.957453611749008e-33,1.3904622739223441e-32,6.952311369611722e-33
109493401,1,6.058182787491064e-06,8.34111507025179e-17,6.957420061518152e-33,1.390455568835557e-32,6.952277844177783e-33
109494103,1,6.058182787491064e-06,8.341008115742368e-17,6.957241638688004e-33,1.3904199106439288e-32,6.952099553219646e-33
109509679,1,6.058182787491064e-06,8.33863553452942e-17,6.953284257771676e-33,1.3890392797012688e-32,6.945196398506339e-33
109509817,1,6.058182787491064e-06,8.338614518496056e-17,6.95324920880732e-33,1.3890322780619842e-32,6.945161390309925e-33
109510123,1,6.058182787491064e-06,8.338567918009827e-17,6.953171492326273e-33,1.3890167528452887e-32,6.945083764226442e-33
109510237,1,6.058182787491064e-06,8.338550557144245e-17,6.95314253940506e-33,1.3890109689964866e-32,6.945054844982432e-33
109510519,1,6.058182787491064e-06,8.338507612078114e-17,6.953070919668466e-33,1.3889966617103694e-32,6.944983308551844e-33
109510717,1,6.058182787491064e-06,8.338477459357588e-17,6.953020634021458e-33,1.3889866162791298e-32,6.944933081395648e-33
109511053,1,6.058182787491064e-06,8.338426291478835e-17,6.952935301842547e-33,1.3889695696945316e-32,6.944847848472661e-33
109546819,1,6.058182787491064e-06,8.332982345705963e-17,6.943859477384725e-33,1.3881661282294543e-32,6.940830641147272e-33
109547353,1,6.058182787491064e-06,8.332901105920144e-17,6.943724084104516e-33,1.388139061384828e-32,6.940695306924142e-33
109547419,1,6.058182787491064e-06,8.332891065130231e-17,6.943707350332724e-33,1.3881357160902868e-32,6.940678580451441e-33
109460191,1,6.058182787491064e-06,8.34617719287584e-17,6.965867373488083e-33,1.3867421188295426e-32,6.93371059414771e-33
109460437,1,6.058182787491064e-06,8.346139678731954e-17,6.965804753690393e-33,1.3867296526848e-32,6.933648263424002e-33
109460719,1,6.058182787491064e-06,8.346096675024508e-17,6.965732970885514e-33,1.386715362398525e-32,6.933576811992619e-33
109460797,1,6.058182787491064e-06,8.346084780440703e-17,6.965713116230393e-33,1.3867114097986486e-32,6.933557048993242e-33
109460947,1,6.058182787491064e-06,8.346061906312543e-17,6.965674934400137e-33,1.386703808684622e-32,6.933519043423116e-33
109461199,1,6.058182787491064e-06,8.346023477988933e-17,6.965610789514249e-33,1.3866910389303055e-32,6.933455194651528e-33
109461229,1,6.058182787491064e-06,8.346018903206182e-17,6.965603153267492e-33,1.3866895187312513e-32,6.933447593656246e-33
109461241,1,6.058182787491064e-06,8.346017073294134e-17,6.965600098771719e-33,1.3866889106522087e-32,6.933444553261049e-33
109461553,1,6.058182787491064e-06,8.345969495792147e-17,6.965520682469303e-33,1.386673100714184e-32,6.933365503570912e-33
109461739,1,6.058182787491064e-06,8.345941132474907e-17,6.965473338673653e-33,1.3866636756660187e-32,6.933318378330096e-33
109461889,1,6.058182787491064e-06,8.34591825893729e-17,6.965435158486284e-33,1.386656074879057e-32,6.933280374395275e-33
109462063,1,6.058182787491064e-06,8.34589172575146e-17,6.965390869796668e-33,1.3866472580314183e-32,6.933236290157098e-33
109462183,1,6.058182787491064e-06,8.345873427076333e-17,6.965360326077886e-33,1.386641177487672e-32,6.933205887438363e-33
109462279,1,6.058182787491064e-06,8.345858788179561e-17,6.965335891223402e-33,1.3866363130766713e-32,6.93318156538336e-33
109462603,1,6.058182787491064e-06,8.34580938218731e-17,6.965253424380572e-33,1.3866198958470248e-32,6.933099479235127e-33
109462741,1,6.058182787491064e-06,8.345788339027538e-17,6.965218299984802e-33,1.386612903397069e-32,6.933064516985344e-33
109462747,1,6.058182787491064e-06,8.345787424109353e-17,6.965216772842183e-33,1.386612599378505e-32,6.933062996892528e-33
109462879,1,6.058182787491064e-06,8.345767295947352e-17,6.965183175810437e-33,1.38660591099119e-32,6.933029554955944e-33
109463083,1,6.058182787491064e-06,8.345736188931123e-17,6.965131253523458e-33,1.3865955744719305e-32,6.932977872359651e-33
109463089,1,6.058182787491064e-06,8.345735274021513e-17,6.965129726404695e-33,1.3865952704581163e-32,6.93297635229058e-33
109463479,1,6.058182787491064e-06,8.345675805219622e-17,6.965030464582818e-33,1.3865755097389117e-32,6.932877548694554e-33
109463539,1,6.058182787491064e-06,8.345666656229593e-17,6.965015193690244e-33,1.3865724696595076e-32,6.93286234829754e-33
109463569,1,6.058182787491064e-06,8.345662081740221e-17,6.965007558259652e-33,1.3865709496229317e-32,6.932854748114656e-33
109463689,1,6.058182787491064e-06,8.345643783820343e-17,6.964977016641913e-33,1.3865648694974524e-32,6.932824347487265e-33
109463749,1,6.058182787491064e-06,8.345634634882971e-17,6.964961745895822e-33,1.3865618294472128e-32,6.932809147236057e-33
109464097,1,6.058182787491064e-06,8.345581571342882e-17,6.964873176393794e-33,1.386544197320108e-32,6.932720986600547e-33
109464319,1,6.058182787491064e-06,8.345547720728262e-17,6.964816675895267e-33,1.3865329493854536e-32,6.932664746927265e-33
109464361,1,6.058182787491064e-06,8.345541316581096e-17,6.964805986676213e-33,1.3865308214106465e-32,6.93265410705323e-33
