candidate_id,block_id,x,y,h,right_endpoint,p_star,source,E_theta,E_theta_normalized,E_theta_sign,Q_R2Q,Q_threshold_0p75_flag,Q_threshold_1p00_flag,near_forbidden_flag,forbidden_flag,positive_harmless_flag,negative_transfer_flag,channel_full,channel_inferred,theta_negative_and_near_forbidden_flag,theta_positive_and_near_forbidden_flag,theta_zero_and_near_forbidden_flag,theta_unknown_and_near_forbidden_flag,theta_negative_and_forbidden_flag,theta_positive_and_forbidden_flag,theta_zero_and_forbidden_flag,theta_unknown_and_forbidden_flag,schur_projection_proxy,schur_projection_sign,spf_class,scale_ratio,post_P0_flag,tail_flag,finite_certificate_flag,valid_scale_flag,coordinate_available_flag,finite_certificate_coordinate_excluded_flag,threshold_negative_transfer_pass_flag,failure_type,status
cand_00764,765.0,12808583,12808582.0,1.0,12808583.0,12808583.0,theta,15.36562605104874,0.05737002151213592,positive,0.0624356832554669,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00765,766.0,33871373,33871372.0,1.0,33871373.0,33871373.0,theta,16.338080761321024,0.05434993078552239,positive,0.0590450032161895,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00766,767.0,40833383,40833382.0,1.0,40833383.0,40833493.0,theta,16.525010515606738,0.05380529743867927,positive,0.0583978036622422,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00767,768.0,30785057,30785056.0,1.0,30785057.0,30785057.0,theta,16.242539967876812,0.054632548681579775,positive,0.0593828883794093,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00768,769.0,30781873,30781872.0,1.0,30781873.0,30781873.0,theta,16.242436535725727,0.05463285622866087,positive,0.0591803064401032,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00769,770.0,39655523,39655522.0,1.0,39655523.0,39655523.0,theta,16.49574079016558,0.05388987200687497,positive,0.0581089872552633,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00770,771.0,179400653,179400652.0,1.0,179400653.0,179400653.0,theta,18.00513214749316,0.0498487790737949,positive,0.0530759787374816,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00771,772.0,604205269,604205268.0,1.0,604205269.0,604205269.0,theta,19.21942454750113,0.04701135811539724,positive,0.050031926940773,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_00772,773.0,179641949,179641948.0,1.0,179641949.0,179642051.0,theta,18.006476255601687,0.04984544664467991,positive,0.0531779872246815,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00773,774.0,604715861,604715860.0,1.0,604715861.0,604715861.0,theta,19.22026925443476,0.04700949638326778,positive,0.050523556039102,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_00774,775.0,12802243,12802242.0,1.0,12802243.0,12802243.0,theta,15.365130947913094,0.057371644198504164,positive,0.0616732137971503,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00775,776.0,33843647,33843646.0,1.0,33843647.0,33843647.0,theta,16.33726185876294,0.054352340798374775,positive,0.0580181471462947,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00776,777.0,17640809,17640808.0,1.0,17640809.0,17640809.0,theta,15.68572546916931,0.056339685982261974,positive,0.0603935734510648,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00777,778.0,7049899,7049898.0,1.0,7049899.0,7049899.0,theta,14.768523848444696,0.05939570069497371,positive,0.0630278233070192,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00778,779.0,109504859,109504858.0,1.0,109504859.0,109504859.0,theta,17.51147948066554,0.05110231558469732,positive,0.0544341084483662,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00779,780.0,33489829,33489828.0,1.0,33489829.0,33489829.0,theta,16.32675233875556,0.054383288995394845,positive,0.0580387605100748,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00780,781.0,179403241,179403240.0,1.0,179403241.0,179403241.0,theta,18.00514657320059,0.04984874333794298,positive,0.0537922432211968,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00781,782.0,39638461,39638460.0,1.0,39638461.0,39638461.0,theta,16.495310442252595,0.053891117223843286,positive,0.058224590403179,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00782,783.0,33388679,33388678.0,1.0,33388679.0,33388679.0,theta,16.323727448393875,0.054392203129269207,positive,0.0577338441229788,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00783,784.0,109517449,109517448.0,1.0,109517449.0,109517449.0,theta,17.511594446123887,0.05110201633932668,positive,0.054757713314497,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00784,785.0,30423473,30423472.0,1.0,30423473.0,30423473.0,theta,16.230725006589036,0.05466770181755457,positive,0.0593544515613056,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00785,786.0,179410691,179410690.0,1.0,179410691.0,179410691.0,theta,18.00518809890144,0.049848640469352896,positive,0.0536146024132842,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00786,787.0,179663243,179663242.0,1.0,179663243.0,179663243.0,theta,18.00659478436497,0.049845156039952467,positive,0.0536805356077712,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00787,788.0,33902543,33902542.0,1.0,33902543.0,33902543.0,theta,16.339000584286474,0.0543472240198106,positive,0.0582634791934014,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00788,789.0,30400081,30400080.0,1.0,30400081.0,30400081.0,theta,16.229955830846585,0.054669991913176674,positive,0.0584791030093198,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00789,790.0,108548801,108548800.0,1.0,108548801.0,108548801.0,theta,17.502710408626463,0.05112515103339828,positive,0.0550239769450118,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00790,791.0,109515877,109515876.0,1.0,109515877.0,109515877.0,theta,17.5115800921438,0.05110205370133281,positive,0.0549357814860258,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00791,792.0,3281233,3281232.0,1.0,3281233.0,3281233.0,theta,14.003729824356268,0.062207858788179006,positive,0.0668612257977394,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00792,793.0,30819821,30819820.0,1.0,30819821.0,30819821.0,theta,16.243668579922442,0.054629193069581576,positive,0.0585918386816566,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00793,794.0,40869523,40869522.0,1.0,40869523.0,40869523.0,theta,16.525895184319918,0.053802762353067766,positive,0.0579407179303479,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00794,795.0,109516811,109516810.0,1.0,109516811.0,109516811.0,theta,17.51158862055121,0.05110203150271595,positive,0.0550972136041918,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00795,796.0,109773007,109773006.0,1.0,109773007.0,109773007.0,theta,17.51392521892955,0.05109595028763065,positive,0.0537023351121069,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00796,797.0,33411431,33411430.0,1.0,33411431.0,33411431.0,theta,16.324408644903276,0.054390195438403593,positive,0.0588318641221281,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00797,798.0,3280793,3280792.0,1.0,3280793.0,3280793.0,theta,14.003595719431765,0.06220837510769579,positive,0.0676751651816931,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00798,799.0,109494367,109494366.0,1.0,109494367.0,109494367.0,theta,17.511383662975224,0.051102564992714136,positive,0.0544354326344731,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00799,800.0,109588943,109588942.0,1.0,109588943.0,109588943.0,theta,17.512247042352456,0.05110031775266914,positive,0.0551859703215391,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00800,801.0,12776243,12776242.0,1.0,12776243.0,12776243.0,theta,15.363097988733678,0.057378308121820744,positive,0.0615826442165738,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00801,802.0,30417553,30417552.0,1.0,30417553.0,30417553.0,theta,16.23053040106024,0.05466828120580034,positive,0.0580181511169566,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00802,803.0,33925471,33925470.0,1.0,33925471.0,33925471.0,theta,16.33967664715552,0.054345234738808305,positive,0.0580579226831622,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
