candidate_id,x,selected_block_id,p_star,h,pstar_over_x,h_over_x,scale_ratio,pstar_comparable_flag,h_short_flag,scale_positive_flag,geometry_pass_flag
cand_00948,178912931,theta_local:949:178912930:1,178912931,1.0,1.0,5.589310925770927e-09,7.47616942409074e-05,True,True,True,True
cand_00949,604715537,theta_local:950:604715536:1,604715537,1.0,1.0,1.6536700957958022e-09,4.0665342686319545e-05,True,True,True,True
cand_00950,179378933,theta_local:951:179378932:1,179378933,1.0,1.0,5.574790658387961e-09,7.46645207470587e-05,True,True,True,True
cand_00951,31034411,theta_local:952:31034410:1,31034411,1.0,1.0,3.222229672733276e-08,0.00017950570109980565,True,True,True,True
cand_00952,39646561,theta_local:953:39646560:1,39646561,1.0,1.0,2.5222868636702184e-08,0.0001588170917650307,True,True,True,True
cand_00953,178037701,theta_local:954:178037700:1,178037701,1.0,1.0,5.6167878734852906e-09,7.494523249337005e-05,True,True,True,True
cand_00954,604170577,theta_local:955:604170576:1,604170577,1.0,1.0,1.6551617011299773e-09,4.0683678559466296e-05,True,True,True,True
cand_00955,109706543,theta_local:956:109706542:1,109706543,1.0,1.0,9.115226609592465e-09,9.547369590412045e-05,True,True,True,True
cand_00956,18001723,theta_local:957:18001722:1,18001723,1.0,1.0,5.555023816331359e-08,0.00023569098023325707,True,True,True,True
cand_00957,187422899,theta_local:958:187422898:1,187422899,1.0,1.0,5.335527330627833e-09,7.3044694062114e-05,True,True,True,True
cand_00958,108582037,theta_local:959:108582036:1,108582037,1.0,1.0,9.209626450459757e-09,9.59667986881909e-05,True,True,True,True
cand_00959,1197767,theta_local:960:1197766:1,1197767,1.0,1.0,8.348869187412911e-07,0.0009137214667179987,True,True,True,True
cand_00960,604811017,theta_local:961:604811016:1,604811017,1.0,1.0,1.6534090350407754e-09,4.066213269174129e-05,True,True,True,True
cand_00961,109773067,theta_local:962:109773066:1,109773067,1.0,1.0,9.10970265593472e-09,9.544476232845216e-05,True,True,True,True
cand_00962,179667317,theta_local:963:179667316:1,179667317,1.0,1.0,5.565842562228499e-09,7.460457467359826e-05,True,True,True,True
cand_00963,1198187,theta_local:964:1198186:1,1198187,1.0,1.0,8.345942661704726e-07,0.0009135613094754356,True,True,True,True
cand_00964,12772481,theta_local:965:12772480:1,12772481,1.0,1.0,7.829332453107584e-08,0.000279809443248572,True,True,True,True
cand_00965,179394643,theta_local:966:179394642:1,179394643,1.0,1.0,5.5743024611944516e-09,7.466125140388722e-05,True,True,True,True
cand_00966,12772691,theta_local:967:12772690:1,12772691,1.0,1.0,7.829203728486033e-08,0.0002798071430197241,True,True,True,True
cand_00967,7055803,theta_local:968:7055802:1,7055803,1.0,1.0,1.417273129649453e-07,0.00037646688163096804,True,True,True,True
cand_00968,30848669,theta_local:969:30848668:1,30848669,1.0,1.0,3.241630943623532e-08,0.00018004529828972296,True,True,True,True
cand_00969,33478231,theta_local:970:33478230:1,33478231,1.0,1.0,2.987015652051627e-08,0.00017282984846523554,True,True,True,True
cand_00970,39651991,theta_local:971:39651990:1,39651991,1.0,1.0,2.5219414581224938e-08,0.00015880621707359236,True,True,True,True
cand_00971,1186033,theta_local:972:1186032:1,1186033,1.0,1.0,8.431468601632501e-07,0.000918230287108441,True,True,True,True
cand_00972,179471339,theta_local:973:179471338:1,179471339,1.0,1.0,5.57192031648017e-09,7.464529668023412e-05,True,True,True,True
cand_00973,30364123,theta_local:974:30364122:1,30364123,1.0,1.0,3.293360391143192e-08,0.00018147618001112961,True,True,True,True
cand_00974,17642869,theta_local:975:17642868:1,17642869,1.0,1.0,5.668012385060502e-08,0.00023807587834680992,True,True,True,True
cand_00975,604830077,theta_local:976:604830076:1,604830077,1.0,1.0,1.6533569311897828e-09,4.066149199414334e-05,True,True,True,True
cand_00976,7108573,theta_local:977:7108572:1,7108573,1.0,1.0,1.4067521005974055e-07,0.00037506694077156483,True,True,True,True
cand_00977,604872287,theta_local:978:604872286:1,604872287,1.0,1.0,1.6532415544440376e-09,4.066007322231524e-05,True,True,True,True
cand_00978,1516871,theta_local:979:1516870:1,1516871,1.0,1.0,6.592518414552062e-07,0.0008119432501444952,True,True,True,True
cand_00979,30399133,theta_local:980:30399132:1,30399133,1.0,1.0,3.289567501810002e-08,0.00018137164888179193,True,True,True,True
cand_00980,179471009,theta_local:981:179471008:1,179471009,1.0,1.0,5.571930561776693e-09,7.46453653067402e-05,True,True,True,True
cand_00981,33489431,theta_local:982:33489430:1,33489431,1.0,1.0,2.9860166928485585e-08,0.00017280094597103796,True,True,True,True
cand_00982,109559207,theta_local:983:109559206:1,109559207,1.0,1.0,9.127484831101416e-09,9.553787118782485e-05,True,True,True,True
cand_00983,108834899,theta_local:984:108834898:1,108834899,1.0,1.0,9.188229227832518e-09,9.585525143586301e-05,True,True,True,True
cand_00984,17591831,theta_local:985:17591830:1,17591831,1.0,1.0,5.684456609434231e-08,0.00023842098501252425,True,True,True,True
cand_00985,108830363,theta_local:986:108830362:1,108830363,1.0,1.0,9.188612189045074e-09,9.585724901667623e-05,True,True,True,True
cand_00986,604692163,theta_local:987:604692162:1,604692163,1.0,1.0,1.6537340173862978e-09,4.0666128625507225e-05,True,True,True,True
cand_00987,112219399,theta_local:988:112219398:1,112219399,1.0,1.0,8.911115269829595e-09,9.439870375079095e-05,True,True,True,True
cand_00988,187492559,theta_local:989:187492558:1,187492559,1.0,1.0,5.333544996844382e-09,7.303112348063929e-05,True,True,True,True
cand_00989,109527281,theta_local:990:109527280:1,109527281,1.0,1.0,9.130145392726402e-09,9.555179429359975e-05,True,True,True,True
cand_00990,39651919,theta_local:991:39651918:1,39651919,1.0,1.0,2.521946037466686e-08,0.00015880636125378245,True,True,True,True
cand_00991,109769281,theta_local:992:109769280:1,109769281,1.0,1.0,9.110016854351082e-09,9.544640828418365e-05,True,True,True,True
cand_00992,179434019,theta_local:993:179434018:1,179434019,1.0,1.0,5.573079205231423e-09,7.465305891409556e-05,True,True,True,True
cand_00993,30402601,theta_local:994:30402600:1,30402601,1.0,1.0,3.2891922635171904e-08,0.00018136130412844934,True,True,True,True
cand_00994,40835357,theta_local:995:40835356:1,40835357,1.0,1.0,2.448858228422002e-08,0.00015648828161948745,True,True,True,True
cand_00995,40844953,theta_local:996:40844952:1,40844953,1.0,1.0,2.4482829004601867e-08,0.00015646989807819862,True,True,True,True
cand_00996,31027889,theta_local:997:31027888:1,31027889,1.0,1.0,3.2229069789440076e-08,0.00017952456597758446,True,True,True,True
cand_00997,40861603,theta_local:998:40861602:1,40861603,1.0,1.0,2.447285291279444e-08,0.00015643801620064874,True,True,True,True
cand_00998,3260947,theta_local:999:3260946:1,3260947,1.0,1.0,3.066593845284821e-07,0.0005537683491573729,True,True,True,True
cand_00999,30784337,theta_local:1000:30784336:1,30784337,1.0,1.0,3.248405187352257e-08,0.00018023332620112895,True,True,True,True
cand_01000,179650267,theta_local:1001:179650266:1,179650267,1.0,1.0,5.566370797545211e-09,7.4608114823692e-05,True,True,True,True
cand_01001,12847993,theta_local:1002:12847992:1,12847993,1.0,1.0,7.783316818432263e-08,0.000278985964134977,True,True,True,True
cand_01002,108811211,theta_local:1003:108811210:1,108811211,1.0,1.0,9.190229488393434e-09,9.586568462381852e-05,True,True,True,True
cand_01003,178899659,theta_local:1004:178899658:1,178899659,1.0,1.0,5.589725579074469e-09,7.476446735632152e-05,True,True,True,True
cand_01004,3459227,theta_local:1005:3459226:1,3459227,1.0,1.0,2.8908192495028513e-07,0.0005376633937235127,True,True,True,True
cand_01005,33827929,theta_local:1006:33827928:1,33827929,1.0,1.0,2.9561372202241526e-08,0.00017193420893539928,True,True,True,True
cand_01006,39651163,theta_local:1007:39651162:1,39651163,1.0,1.0,2.521994121584782e-08,0.0001588078751694884,True,True,True,True
cand_01007,39640807,theta_local:1008:39640806:1,39640807,1.0,1.0,2.5226529823169343e-08,0.00015882861777138696,True,True,True,True
cand_01008,604365197,theta_local:1009:604365196:1,604365197,1.0,1.0,1.6546286996072674e-09,4.0677127474875454e-05,True,True,True,True
cand_01009,33496499,theta_local:1010:33496498:1,33496499,1.0,1.0,2.98538662204668e-08,0.0001727827138936844,True,True,True,True
cand_01010,180643147,theta_local:1011:180643146:1,180643147,1.0,1.0,5.53577601258242e-09,7.440279573095637e-05,True,True,True,True
cand_01011,109719781,theta_local:1012:109719780:1,109719781,1.0,1.0,9.114126831879113e-09,9.546793614548871e-05,True,True,True,True
cand_01012,12842437,theta_local:1013:12842436:1,12842437,1.0,1.0,7.786684100533256e-08,0.0002790463062026311,True,True,True,True
cand_01013,604691863,theta_local:1014:604691862:1,604691863,1.0,1.0,1.6537348378375649e-09,4.066613871315502e-05,True,True,True,True
cand_01014,109511377,theta_local:1015:109511376:1,109511377,1.0,1.0,9.131471335622052e-09,9.555873238810805e-05,True,True,True,True
cand_01015,33865879,theta_local:1016:33865878:1,33865879,1.0,1.0,2.952824581933928e-08,0.0001718378474589905,True,True,True,True
cand_01016,39641611,theta_local:1017:39641610:1,39641611,1.0,1.0,2.5226018185789675e-08,0.00015882700710455284,True,True,True,True
cand_01017,187509191,theta_local:1018:187509190:1,187509191,1.0,1.0,5.333071913258908e-09,7.302788449119219e-05,True,True,True,True
cand_01018,178014461,theta_local:1019:178014460:1,178014461,1.0,1.0,5.617521151834963e-09,7.495012442841548e-05,True,True,True,True
cand_01019,40847533,theta_local:1020:40847532:1,40847533,1.0,1.0,2.4481282627276413e-08,0.00015646495654706973,True,True,True,True
cand_01020,178037983,theta_local:1021:178037982:1,178037983,1.0,1.0,5.616778976877086e-09,7.494517313928285e-05,True,True,True,True
cand_01021,604871249,theta_local:1022:604871248:1,604871249,1.0,1.0,1.6532443915184336e-09,4.066010811001901e-05,True,True,True,True
cand_01022,12828757,theta_local:1023:12828756:1,12828757,1.0,1.0,7.794987464490909e-08,0.0002791950476726066,True,True,True,True
cand_01023,179667049,theta_local:1024:179667048:1,179667049,1.0,1.0,5.565850864506602e-09,7.460463031546099e-05,True,True,True,True
cand_01024,178913809,theta_local:1025:178913808:1,178913809,1.0,1.0,5.5892834968372954e-09,7.476151079825298e-05,True,True,True,True
cand_01025,40840901,theta_local:1026:40840900:1,40840901,1.0,1.0,2.4485258050501875e-08,0.0001564776599086971,True,True,True,True
cand_01026,179380543,theta_local:1027:179380542:1,179380543,1.0,1.0,5.574740622788727e-09,7.466418567686068e-05,True,True,True,True
cand_01027,618377,theta_local:1028:618376:1,618377,1.0,1.0,1.6171364717639886e-06,0.001271666808469887,True,True,True,True
cand_01028,179439251,theta_local:1029:179439250:1,179439251,1.0,1.0,5.572916708173286e-09,7.465197055787132e-05,True,True,True,True
cand_01029,31036051,theta_local:1030:31036050:1,31036051,1.0,1.0,3.2220594044003855e-08,0.00017950095833728537,True,True,True,True
cand_01030,39640529,theta_local:1031:39640528:1,39640529,1.0,1.0,2.522670673744036e-08,0.00015882917470490227,True,True,True,True
cand_01031,180641369,theta_local:1032:180641368:1,180641369,1.0,1.0,5.5358304996016725e-09,7.440316189250073e-05,True,True,True,True
cand_01032,30819869,theta_local:1033:30819868:1,30819869,1.0,1.0,3.24466012493434e-08,0.000180129401401724,True,True,True,True
cand_01033,604866091,theta_local:1034:604866090:1,604866091,1.0,1.0,1.6532584895720333e-09,4.066028147433356e-05,True,True,True,True
cand_01034,12772339,theta_local:1035:12772338:1,12772339,1.0,1.0,7.829419497869576e-08,0.00027981099867356135,True,True,True,True
cand_01035,109467517,theta_local:1036:109467516:1,109467517,1.0,1.0,9.135130013043047e-09,9.557787407681262e-05,True,True,True,True
cand_01036,179472079,theta_local:1037:179472078:1,179472079,1.0,1.0,5.571897342315848e-09,7.464514279118132e-05,True,True,True,True
cand_01037,187417903,theta_local:1038:187417902:1,187417903,1.0,1.0,5.335669559807208e-09,7.304566763201777e-05,True,True,True,True
cand_01038,7055563,theta_local:1039:7055562:1,7055563,1.0,1.0,1.4173213392042562e-07,0.00037647328447105733,True,True,True,True
cand_01039,30400789,theta_local:1040:30400788:1,30400789,1.0,1.0,3.289388311599413e-08,0.0001813667089517647,True,True,True,True
cand_01040,33929477,theta_local:1041:33929476:1,33929477,1.0,1.0,2.9472897563378298e-08,0.00017167672400001782,True,True,True,True
cand_01041,40836821,theta_local:1042:40836820:1,40836821,1.0,1.0,2.448770436856483e-08,0.00015648547654196164,True,True,True,True
cand_01042,30776353,theta_local:1043:30776352:1,30776353,1.0,1.0,3.249247888468136e-08,0.00018025670274550505,True,True,True,True
cand_01043,3454223,theta_local:1044:3454222:1,3454223,1.0,1.0,2.895007068159757e-07,0.0005380526989208173,True,True,True,True
cand_01044,178016203,theta_local:1045:178016202:1,178016203,1.0,1.0,5.617466180873434e-09,7.494975771057192e-05,True,True,True,True
cand_01045,109816381,theta_local:1046:109816380:1,109816381,1.0,1.0,9.10610958851394e-09,9.542593771356895e-05,True,True,True,True
cand_01046,179661673,theta_local:1047:179661672:1,179661673,1.0,1.0,5.566017410958875e-09,7.460574650091556e-05,True,True,True,True
cand_01047,30776717,theta_local:1048:30776716:1,30776717,1.0,1.0,3.249209459215549e-08,0.00018025563678330698,True,True,True,True
cand_01048,604141169,theta_local:1049:604141168:1,604141169,1.0,1.0,1.6552422700397032e-09,4.0684668734545494e-05,True,True,True,True
cand_01049,17591569,theta_local:1050:17591568:1,17591569,1.0,1.0,5.684541270878112e-08,0.00023842276046716075,True,True,True,True
cand_01050,108835253,theta_local:1051:108835252:1,108835253,1.0,1.0,9.18819934199078e-09,9.585509554525924e-05,True,True,True,True
cand_01051,39640759,theta_local:1052:39640758:1,39640759,1.0,1.0,2.522656036934106e-08,0.00015882871393215102,True,True,True,True
cand_01052,30336773,theta_local:1053:30336772:1,30336773,1.0,1.0,3.296329507426515e-08,0.00018155796615479354,True,True,True,True
cand_01053,33865669,theta_local:1054:33865668:1,33865669,1.0,1.0,2.9528428923107943e-08,0.00017183838023883936,True,True,True,True
cand_01054,179400047,theta_local:1055:179400046:1,179400047,1.0,1.0,5.5741345485823645e-09,7.466012689905076e-05,True,True,True,True
cand_01055,179379173,theta_local:1056:179379172:1,179379173,1.0,1.0,5.574783199608129e-09,7.46644707984201e-05,True,True,True,True
cand_01056,31034303,theta_local:1057:31034302:1,31034303,1.0,1.0,3.222240886157488e-08,0.00017950601344126298,True,True,True,True
cand_01057,604357393,theta_local:1058:604357392:1,604357393,1.0,1.0,1.6546500656441874e-09,4.0677390103645876e-05,True,True,True,True
cand_01058,109594403,theta_local:1059:109594402:1,109594403,1.0,1.0,9.124553559546284e-09,9.552252906799675e-05,True,True,True,True
cand_01059,40846573,theta_local:1060:40846572:1,40846573,1.0,1.0,2.448185800066997e-08,0.00015646679520163367,True,True,True,True
cand_01060,33914129,theta_local:1061:33914128:1,33914129,1.0,1.0,2.9486235663018208e-08,0.00017171556616398586,True,True,True,True
cand_01061,604361011,theta_local:1062:604361010:1,604361011,1.0,1.0,1.654640160101261e-09,4.0677268346107776e-05,True,True,True,True
cand_01062,108592613,theta_local:1063:108592612:1,108592613,1.0,1.0,9.208729510910654e-09,9.596212539804782e-05,True,True,True,True
cand_01063,40882469,theta_local:1064:40882468:1,40882469,1.0,1.0,2.446036221540338e-08,0.00015639808891224785,True,True,True,True
cand_01064,109589027,theta_local:1065:109589026:1,109589027,1.0,1.0,9.125001173703276e-09,9.552487201615753e-05,True,True,True,True
cand_01065,7114117,theta_local:1066:7114116:1,7114117,1.0,1.0,1.4056558248901444e-07,0.00037492076828179907,True,True,True,True
cand_01066,108591991,theta_local:1067:108591990:1,108591991,1.0,1.0,9.208782257247683e-09,9.596240022658709e-05,True,True,True,True
cand_01067,109706759,theta_local:1068:109706758:1,109706759,1.0,1.0,9.115208662758874e-09,9.54736019157069e-05,True,True,True,True
cand_01068,40861279,theta_local:1069:40861278:1,40861279,1.0,1.0,2.4473046964584737e-08,0.0001564386364188359,True,True,True,True
cand_01069,31039139,theta_local:1070:31039138:1,31039139,1.0,1.0,3.221738850423654e-08,0.00017949202908273265,True,True,True,True
cand_01070,30780077,theta_local:1071:30780076:1,30780077,1.0,1.0,3.248854770571237e-08,0.00018024579802512002,True,True,True,True
cand_01071,17594911,theta_local:1072:17594910:1,17594911,1.0,1.0,5.683461541806037e-08,0.0002384001162291251,True,True,True,True
cand_01072,187494023,theta_local:1073:187494022:1,187494023,1.0,1.0,5.333503351197494e-09,7.303083835748769e-05,True,True,True,True
cand_01073,604884331,theta_local:1074:604884330:1,604884331,1.0,1.0,1.6532086363467068e-09,4.0659668423964146e-05,True,True,True,True
cand_01074,604361111,theta_local:1075:604361110:1,604361111,1.0,1.0,1.6546398863179003e-09,4.06772649807961e-05,True,True,True,True
cand_01075,30399821,theta_local:1076:30399820:1,30399821,1.0,1.0,3.289493053265018e-08,0.00018136959649469968,True,True,True,True
cand_01076,187494157,theta_local:1077:187494156:1,187494157,1.0,1.0,5.333499539401647e-09,7.303081226031687e-05,True,True,True,True
cand_01077,109527767,theta_local:1078:109527766:1,109527767,1.0,1.0,9.130104880162488e-09,9.555158230067405e-05,True,True,True,True
cand_01078,30781769,theta_local:1079:30781768:1,30781769,1.0,1.0,3.2486761888181283e-08,0.00018024084411747876,True,True,True,True
cand_01079,179663629,theta_local:1080:179663628:1,179663629,1.0,1.0,5.5659568136631596e-09,7.460534038299913e-05,True,True,True,True
cand_01080,17999011,theta_local:1081:17999010:1,17999011,1.0,1.0,5.55586081924168e-08,0.0002357087359272388,True,True,True,True
